MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,P_0,P_1,P_2,P_4,P_5,P_6,P_8,P_9,P_10,P_11,P_12,P_3,P_7
"80217","802298",УЗДИН,UZDIN,КОВАЧИЦА,KOVAČICA,2.06,3.08,10.82,20.27,18.44,12.62,0.00,0.00,0.00,0.00,0.00,32.71,0.00
"80519","802867",СРЕМСКА КАМЕНИЦА,SREMSKA KAMENICA,НОВИ САД,NOVI SAD,1.20,0.35,0.54,1.60,2.63,3.08,47.30,25.95,0.00,0.00,0.00,0.67,16.68
"80284","802778",ВЕТЕРНИК,VETERNIK,НОВИ САД,NOVI SAD,0.00,0.00,0.11,0.64,0.40,2.81,67.24,19.08,0.48,0.00,0.00,0.05,9.18
"80373","803723",БАНАТСКА ДУБИЦА,BANATSKA DUBICA,СЕЧАЊ,SEČANJ,2.50,54.28,43.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80349","803359",ВЕЛИКА ГРЕДА,VELIKA GREDA,ПЛАНДИШТЕ,PLANDIŠTE,1.80,8.34,31.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.36,0.00
"80454","804738",ТИТЕЛ,TITEL,ТИТЕЛ,TITEL,1.06,1.59,2.81,8.02,10.04,43.03,8.98,0.00,0.00,0.00,0.00,12.18,12.28
"80128","801186",МАРКОВАЦ,MARKOVAC,ВРШАЦ,VRŠAC,4.63,10.83,38.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.12,0.00
"70572","716634",ЉУБИЧЕВАЦ,LJUBIČEVAC,КЛАДОВО,KLADOVO,0.17,0.83,10.95,0.00,9.87,34.74,0.00,0.00,0.00,0.00,0.00,0.33,43.12
"70572","716537",ВЕЛЕСНИЦА,VELESNICA,КЛАДОВО,KLADOVO,0.94,4.24,20.24,20.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.43,0.00
"70971","734306",СТРМАЦ,STRMAC,ПРИБОЈ,PRIBOJ,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70815","727652",СИЈАРИНСКА БАЊА,SIJARINSKA BANJA,МЕДВЕЂА,MEDVEĐA,0.00,0.00,15.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.83,0.00
"80276","802638",БАНАТСКО АРАНЂЕЛОВО,BANATSKO ARANĐELOVO,НОВИ КНЕЖЕВАЦ,NOVI KNEŽEVAC,1.44,1.99,25.64,25.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.73,0.00
"70017","700037",БЗЕНИЦЕ,BZENICE,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,50.44,38.94,0.00,10.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70564","716227",КОМАДИНЕ,KOMADINE,ИВАЊИЦА,IVANJICA,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70505","714542",ПОГАНОВО,POGANOVO,ДИМИТРОВГРАД,DIMITROVGRAD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71188","743704",ЈЕЛИЋЕ,JELIĆE,ТУТИН,TUTIN,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71188","744123",ТУТИН,TUTIN,ТУТИН,TUTIN,0.00,0.00,0.00,1.05,5.48,0.08,48.86,33.92,0.00,0.00,0.00,0.00,10.62
"70262","705292",ГОРЊЕ СВАРЧЕ,GORNJE SVARČE,БЛАЦЕ,BLACE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","737135",ЈОШАНИЧКА БАЊА,JOŠANIČKA BANJA,РАШКА,RAŠKA,18.18,6.82,2.27,4.55,35.23,0.00,0.00,0.00,0.00,0.00,0.00,32.95,0.00
"71315","729337",МЕЗГРАЈА,MEZGRAJA,ЦРВЕНИ КРСТ,CRVENI KRST,2.55,5.61,16.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.51,0.00
"70726","723711",БРАТМИЛОВЦЕ,BRATMILOVCE,ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,0.19,12.12,19.87,14.42,0.96,0.00,0.00,0.00,0.00,5.06,47.37
"71188","743321",БУЈКОВИЋЕ,BUJKOVIĆE,ТУТИН,TUTIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71188","743763",ЛИПИЦА,LIPICA,ТУТИН,TUTIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70424","710695",БОРИН ДО,BORIN DO,ВЛАСОТИНЦЕ,VLASOTINCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70424","710865",ДОЊИ ДЕЈАН,DONJI DEJAN,ВЛАСОТИНЦЕ,VLASOTINCE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70980","735205",ЦРКВЕНИ ТОЦИ,CRKVENI TOCI,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71064","739057",ПОПШИЦА,POPŠICA,СВРЉИГ,SVRLJIG,0.00,54.70,45.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","720852",ГРЕВЦИ,GREVCI,КРУШЕВАЦ,KRUŠEVAC,0.26,38.12,61.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70866","729981",ШТИТКОВО,ŠTITKOVO,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","720917",ДОЉАНЕ,DOLJANE,КРУШЕВАЦ,KRUŠEVAC,10.00,20.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70025","701033",КАТУН,KATUN,АЛЕКСИНАЦ,ALEKSINAC,0.23,10.25,89.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717231",БЕРЧИНОВАЦ,BERČINOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70980","734705",ИЗБИЧАЊ,IZBIČANJ,ПРИЈЕПОЉЕ,PRIJEPOLJE,11.11,88.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717622",КАЛНА,KALNA,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,0.00,0.00,71.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.14,0.00
"70742","726044",ЛУЧАНИ (ВАРОШИЦА),LUČANI (VAROŠICA),ЛУЧАНИ,LUČANI,0.43,0.00,0.00,2.03,10.29,10.29,64.85,0.00,0.00,0.00,0.00,3.20,8.91
"71242","745731",КУЛИНОВЦИ,KULINOVCI,ЧАЧАК,ČAČAK,0.00,0.00,0.00,38.24,0.00,11.76,0.00,0.00,0.00,0.00,0.00,5.88,44.12
"70670","721441",РЛИЦА,RLICA,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71242","745448",БАЛУГА (ТРНАВСКА),BALUGA (TRNAVSKA),ЧАЧАК,ČAČAK,75.28,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.60,0.00
"70904","731374",ДАВИДОВАЦ,DAVIDOVAC,ПАРАЋИН,PARAĆIN,0.41,0.21,15.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.68,0.00
"70645","719153",ПРЕКОПЕЧА,PREKOPEČA,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70483","713210",БРУСНИЦА,BRUSNICA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,8.64,25.93,14.20,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.00,3.09,43.83
"70505","714615",СЛИВНИЦА,SLIVNICA,ДИМИТРОВГРАД,DIMITROVGRAD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70815","727369",ГОРЊИ ГАЈТАН,GORNJI GAJTAN,МЕДВЕЂА,MEDVEĐA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70050","702099",ДУЧЕВАЦ,DUČEVAC,БАБУШНИЦА,BABUŠNICA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70939","732796",ЦЕРЕВ ДЕЛ,CEREV DEL,ПИРОТ,PIROT,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70505","714429",ЖЕЉУША,ŽELJUŠA,ДИМИТРОВГРАД,DIMITROVGRAD,0.00,0.63,5.47,21.89,30.32,16.63,0.00,0.00,0.00,0.00,0.00,6.32,18.74
"70050","702170",КИЈЕВАЦ,KIJEVAC,БАБУШНИЦА,BABUŠNICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70424","710822",ДОЊА ЛОМНИЦА,DONJA LOMNICA,ВЛАСОТИНЦЕ,VLASOTINCE,0.00,0.00,13.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.36,0.00
"70874","730319",ДРАГОЧЕВО,DRAGOČEVO,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70297","706124",САВИНАЦ,SAVINAC,БОЈНИК,BOJNIK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71188","744093",СТРУМЦЕ,STRUMCE,ТУТИН,TUTIN,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71170","742732",ГОРЊА ЦРНИШАВА,GORNJA CRNIŠAVA,ТРСТЕНИК,TRSTENIK,2.08,97.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","721387",ПЕПЕЉЕВАЦ,PEPELJEVAC,КРУШЕВАЦ,KRUŠEVAC,0.00,0.10,9.21,13.22,0.00,0.00,2.74,0.00,0.00,0.00,0.00,74.73,0.00
"70025","701289",СРЕЗОВАЦ,SREZOVAC,АЛЕКСИНАЦ,ALEKSINAC,13.33,26.67,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70025","700614",АЛЕКСИНАЦ,ALEKSINAC,АЛЕКСИНАЦ,ALEKSINAC,0.06,0.05,0.17,8.16,2.69,4.77,40.95,9.45,0.00,0.00,0.00,0.85,32.85
"70564","716448",СИВЧИНА,SIVČINA,ИВАЊИЦА,IVANJICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70050","702315",РАДОСИН,RADOSIN,БАБУШНИЦА,BABUŠNICA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70726","725188",ШИШИНЦЕ,ŠIŠINCE,ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,30.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.73,0.00
"80179","801763",КРЧЕДИН,KRČEDIN,ИНЂИЈА,INĐIJA,28.29,19.50,19.00,8.89,4.38,2.28,0.00,0.00,0.00,0.00,0.00,17.67,0.00
"80462","804754",БАЧКО ДОБРО ПОЉЕ,BAČKO DOBRO POLJE,ВРБАС,VRBAS,1.06,0.18,6.21,13.98,35.99,15.59,0.00,0.00,0.00,0.00,0.00,10.94,16.05
"80306","803014",ОЏАЦИ,ODŽACI,ОЏАЦИ,ODŽACI,0.81,0.05,0.55,3.34,9.29,9.82,32.26,0.00,0.00,0.00,0.00,3.83,40.05
"80306","803006",ЛАЛИЋ,LALIĆ,ОЏАЦИ,ODŽACI,0.40,0.00,11.00,40.99,29.60,0.00,0.00,0.00,0.00,0.00,0.00,18.02,0.00
"80390","804037",НАДАЉ,NADALJ,СРБОБРАН,SRBOBRAN,0.49,3.65,0.00,2.43,27.77,21.13,0.00,0.00,0.00,0.00,0.00,3.25,41.29
"71072","739448",ГРГАЈЕ,GRGAJE,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","721255",МАЛИ ШИЉЕГОВАЦ,MALI ŠILJEGOVAC,КРУШЕВАЦ,KRUŠEVAC,7.53,17.20,22.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.69,0.00
"70025","701351",ЋИЋИНА,ĆIĆINA,АЛЕКСИНАЦ,ALEKSINAC,95.94,4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70971","734209",МИЛИЈЕШ,MILIJEŠ,ПРИБОЈ,PRIBOJ,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","718068",ШТИТАРАЦ,ŠTITARAC,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700266",ДОЊИ СТУПАЊ,DONJI STUPANJ,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.18,17.00,52.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.31,0.00
"80438","804550",ЉУТОВО,LJUTOVO,СУБОТИЦА,SUBOTICA,0.07,4.32,19.14,14.68,16.59,0.00,0.00,0.00,0.00,0.00,0.00,45.20,0.00
"80276","802662",МАЈДАН,MAJDAN,НОВИ КНЕЖЕВАЦ,NOVI KNEŽEVAC,5.28,4.88,86.56,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,2.61,0.00
"70874","730149",ВОЈКОВИЋЕ,VOJKOVIĆE,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70050","702374",СТОЛ,STOL,БАБУШНИЦА,BABUŠNICA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730424",КАШАЉ,KAŠALJ,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70050","702021",ГОРЧИНЦЕ,GORČINCE,БАБУШНИЦА,BABUŠNICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71170","743194",ЧАИРИ,ČAIRI,ТРСТЕНИК,TRSTENIK,0.00,0.00,3.19,46.61,8.17,3.39,5.38,0.00,0.00,0.00,0.00,18.92,14.34
"70670","720909",ДОБРОМИР,DOBROMIR,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
"70602","717258",БУЛИНОВАЦ,BULINOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,14.46,85.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70777","726656",ПОСТЕЊЕ,POSTENJE,ЉУБОВИЈА,LJUBOVIJA,97.87,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70726","724530",КУТЛЕШ,KUTLEŠ,ЛЕСКОВАЦ,LESKOVAC,0.37,0.00,60.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.81,0.00
"70874","730343",ЗАБРЂЕ,ZABRĐE,НОВИ ПАЗАР,NOVI PAZAR,0.00,71.24,22.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.64,0.00
"70602","717673",КРЕНТА,KRENTA,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,4.50,95.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70645","718734",ГОРЊЕ КОМАРИЦЕ,GORNJE KOMARICE,КРАГУЈЕВАЦ,KRAGUJEVAC,0.39,1.56,25.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.37,0.00
"71048","738026",ГОРЊИ РАЧНИК,GORNJI RAČNIK,ЈАГОДИНА,JAGODINA,12.50,87.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70688","721921",ДОЊЕ ТОЧАНЕ,DONJE TOČANE,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730807",ПУСТОВЛАХ,PUSTOVLAH,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70548","715395",ЛУКОМИР,LUKOMIR,ЖИТОРАЂА,ŽITORAĐA,0.00,6.00,94.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70998","735566",ГОРЊА КОЊУША,GORNJA KONJUŠA,ПРОКУПЉЕ,PROKUPLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71242","745642",ЗАБЛАЋЕ,ZABLAĆE,ЧАЧАК,ČAČAK,6.11,24.17,44.78,15.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.16,0.00
"70742","726036",ЛИСИЦЕ,LISICE,ЛУЧАНИ,LUČANI,0.25,0.00,0.38,47.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.15,0.00
"71030","737658",КАВАДАР,KAVADAR,РЕКОВАЦ,REKOVAC,0.00,0.73,34.21,38.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.90,0.00
"71048","738123",ИВКОВАЧКИ ПРЊАВОР,IVKOVAČKI PRNJAVOR,ЈАГОДИНА,JAGODINA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70904","731382",ДОЊА МУТНИЦА,DONJA MUTNICA,ПАРАЋИН,PARAĆIN,0.00,0.78,7.08,71.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.79,0.00
"70688","722308",НЕВАДА,NEVADA,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730211",ГОШЕВО,GOŠEVO,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70548","715212",ВОЉЧИНЦЕ,VOLJČINCE,ЖИТОРАЂА,ŽITORAĐA,0.00,1.36,60.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.10,0.00
"70483","713287",ГОРЊА ВРБАВА,GORNJA VRBAVA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.55,0.00
"70688","722081",КРЧМАРЕ,KRČMARE,КУРШУМЛИЈА,KURŠUMLIJA,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","739634",ЈЕЗЕРО,JEZERO,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700258",ДОЊИ ВРАТАРИ,DONJI VRATARI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,11.76,76.47,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700096",ВЕНЧАЦ,VENČAC,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,1.25,27.50,28.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.50,0.00
"70726","724980",СЛАВУЈЕВЦЕ,SLAVUJEVCE,ЛЕСКОВАЦ,LESKOVAC,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70998","735850",ЈАБУЧЕВО,JABUČEVO,ПРОКУПЉЕ,PROKUPLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730157",ВОЈНИЋЕ,VOJNIĆE,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70688","722243",МАЧКОВАЦ,MAČKOVAC,КУРШУМЛИЈА,KURŠUMLIJA,0.00,91.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70726","723738",БРЕСТОВАЦ,BRESTOVAC,ЛЕСКОВАЦ,LESKOVAC,0.00,2.54,16.37,13.45,27.16,27.16,0.00,0.00,0.00,0.00,0.00,12.94,0.38
"70874","730416",ЈОВА,JOVA,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70416","710440",МАНАЈЛЕ,MANAJLE,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71137","741442",ТРОСКАЧ,TROSKAČ,СУРДУЛИЦА,SURDULICA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80144","801402",МЕЂА,MEĐA,ЖИТИШТЕ,ŽITIŠTE,0.71,7.20,11.40,18.35,26.74,0.00,0.00,0.00,0.00,0.00,0.00,35.61,0.00
"80306","803049",СРПСКИ МИЛЕТИЋ,SRPSKI MILETIĆ,ОЏАЦИ,ODŽACI,1.53,0.56,16.60,53.68,21.11,0.00,0.00,0.00,0.00,0.00,0.00,6.53,0.00
"80144","801470",ЧЕСТЕРЕГ,ČESTEREG,ЖИТИШТЕ,ŽITIŠTE,1.59,0.66,3.39,36.55,39.42,0.00,0.00,0.00,0.00,0.00,0.00,18.40,0.00
"71170","743178",ТРСТЕНИК,TRSTENIK,ТРСТЕНИК,TRSTENIK,0.00,0.00,5.17,8.34,2.86,3.47,26.11,35.45,0.00,0.00,0.00,11.78,6.83
"70688","721735",БОГУЈЕВАЦ,BOGUJEVAC,КУРШУМЛИЈА,KURŠUMLIJA,80.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730114",ВИДОВО,VIDOVO,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70467","712523",ГАРЕ,GARE,ГАЏИН ХАН,GADŽIN HAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70548","715271",ДЕБЕЛИ ЛУГ,DEBELI LUG,ЖИТОРАЂА,ŽITORAĐA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70688","722294",МРЧА,MRČA,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70467","712850",ШЕБЕТ,ŠEBET,ГАЏИН ХАН,GADŽIN HAN,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70467","712825",ТОПОНИЦА,TOPONICA,ГАЏИН ХАН,GADŽIN HAN,0.00,27.52,72.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70548","715484",СТУДЕНАЦ,STUDENAC,ЖИТОРАЂА,ŽITORAĐA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730840",РАЈЧИНОВИЋЕ,RAJČINOVIĆE,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,2.82,28.17,26.76,38.03,0.00,0.00,0.00,0.00,0.00,2.82,1.41
"71030","737542",БАРЕ,BARE,РЕКОВАЦ,REKOVAC,33.33,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70904","731340",ГОЛУБОВАЦ,GOLUBOVAC,ПАРАЋИН,PARAĆIN,19.05,38.10,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70955","733601",УЗИЋИ,UZIĆI,ПОЖЕГА,POŽEGA,0.92,0.00,0.00,5.50,52.29,41.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70319","706345",МИРОВО,MIROVO,БОЉЕВАЦ,BOLJEVAC,97.76,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","739413",ГОШЕВО,GOŠEVO,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70726","723606",БАБИЧКО,BABIČKO,ЛЕСКОВАЦ,LESKOVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70467","712752",НОВО СЕЛО,NOVO SELO,ГАЏИН ХАН,GADŽIN HAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","739898",ПЛАНА,PLANA,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70416","710326",КОЗНИЦА,KOZNICA,ВЛАДИЧИН ХАН,VLADIČIN HAN,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80357","803529",ГРАБОВЦИ,GRABOVCI,РУМА,RUMA,0.58,13.30,26.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.97,0.00
"71269","746304",МАЈУР,MAJUR,ШАБАЦ,ŠABAC,0.01,0.02,1.63,21.24,8.78,16.19,21.94,0.00,0.00,0.00,0.00,18.54,11.65
"70688","722219",МАРКОВИЋЕ,MARKOVIĆE,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,19.44,0.00,2.78,0.00,0.00,0.00,0.00,0.00,0.00,77.78,0.00
"71242","745740",ЛИПНИЦА,LIPNICA,ЧАЧАК,ČAČAK,61.40,12.28,26.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71242","745677",ЈЕЖЕВИЦА,JEŽEVICA,ЧАЧАК,ČAČAK,0.36,9.82,6.55,46.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.09,0.00
"80101","800937",ЛУГ,LUG,БЕОЧИН,BEOČIN,1.82,20.84,77.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
