MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,DENS_Moto,DENS_Trunk,DENS_Prim,DENS_Sec,DENS_Tert,DENS_All,LEN_Moto,LEN_Trunk,LEN_Prim,LEN_Sec,LEN_Tert,LEN_All,Area
"70777","726613",ЛОЊИН,LONJIN,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.68,0.00,0.00,0.68,0.0000,0.0000,3.3417,0.0000,0.0000,3.3417,4.9277
"70777","726737",УЗОВНИЦА,UZOVNICA,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.33,0.00,0.00,0.33,0.0000,0.0000,5.1413,0.0000,0.0000,5.1413,15.6139
"70483","713775",УГРИНОВЦИ,UGRINOVCI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.25,0.00,0.05,0.30,0.0000,0.0000,4.3213,0.0000,0.8209,5.1422,17.1823
"71153","742066",ЈАРМЕНОВЦИ,JARMENOVCI,ТОПОЛА,TOPOLA,0.00,0.00,0.00,0.14,0.00,0.15,0.0000,0.0000,0.0000,1.6907,0.0000,1.6907,11.6340
"70840","728462",БРЕСТОВАЦ,BRESTOVAC,НЕГОТИН,NEGOTIN,0.00,0.00,0.08,0.00,0.00,0.08,0.0000,0.0000,1.5904,0.0000,0.0000,1.5904,19.9459
"70483","713449",КАЛИМАНИЋИ,KALIMANIĆI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.00,0.00,0.96,0.96,0.0000,0.0000,0.0000,0.0000,4.7944,4.7944,5.0091
"71048","738000",ГЛОГОВАЦ,GLOGOVAC,ЈАГОДИНА,JAGODINA,0.00,0.00,0.00,0.25,0.16,0.41,0.0000,0.0000,0.0000,4.6927,2.9832,7.6759,18.6693
"70645","719013",ЉУБИЧЕВАЦ,LJUBIČEVAC,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0519
"70645","719161",РАМАЋА,RAMAĆA,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3694
"70491","714003",ЛИПОВИЦА,LIPOVICA,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.20,0.13,0.33,0.0000,0.0000,0.0000,2.5084,1.6812,4.1896,12.6241
"70777","726648",ПОДНЕМИЋ,PODNEMIĆ,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.37,0.00,0.00,0.37,0.0000,0.0000,2.3917,0.0000,0.0000,2.3917,6.4959
"70360","708500",ГОРЊЕ ЛЕСКОВИЦЕ,GORNJE LESKOVICE,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.8551
"70360","708712",КОВАЧИЦЕ,KOVAČICE,ВАЉЕВО,VALJEVO,0.00,0.00,0.45,0.00,0.00,0.44,0.0000,0.0000,2.4271,0.0000,0.0000,2.4271,5.4587
"71056","738522",ГРАБОВАЦ,GRABOVAC,СВИЛАЈНАЦ,SVILAJNAC,0.00,0.00,0.00,0.24,0.00,0.24,0.0000,0.0000,0.0000,4.0476,0.0000,4.0476,17.0867
"70360","708950",РЕБЕЉ,REBELJ,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.9096
"70360","708453",ВУЈИНОВАЧА,VUJINOVAČA,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.47,0.00,0.46,0.0000,0.0000,0.0000,10.6783,0.0000,10.6783,22.9732
"71048","738336",РИБАРЕ,RIBARE,ЈАГОДИНА,JAGODINA,0.53,0.00,0.00,0.33,0.00,0.87,6.5355,0.0000,0.0000,4.0870,0.0000,10.6225,12.2230
"70491","714119",РЕСАВИЦА,RESAVICA,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.50,0.00,0.50,0.0000,0.0000,0.0000,3.3627,0.0000,3.3627,6.6990
"70645","718629",БОТУЊЕ,BOTUNJE,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,0.40,0.00,0.00,0.25,0.65,0.0000,5.2474,0.0000,0.0000,3.3271,8.5745,13.1041
"70491","713899",ВИТАНЦЕ,VITANCE,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.07,0.00,0.07,0.0000,0.0000,0.0000,0.7680,0.0000,0.7680,11.1063
"70491","713929",ДВОРИШТЕ,DVORIŠTE,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.27,0.00,0.27,0.0000,0.0000,0.0000,2.9864,0.0000,2.9864,11.0977
"71153","742147",МАНОЈЛОВЦИ,MANOJLOVCI,ТОПОЛА,TOPOLA,0.00,0.00,0.00,0.37,0.00,0.37,0.0000,0.0000,0.0000,1.7923,0.0000,1.7923,4.8792
"71056","738719",ЦРКВЕНАЦ,CRKVENAC,СВИЛАЈНАЦ,SVILAJNAC,0.00,0.00,0.00,0.00,0.21,0.21,0.0000,0.0000,0.0000,0.0000,3.3485,3.3485,16.0574
"71013","736732",ВУЧИЋ,VUČIĆ,РАЧА,RAČA,0.00,0.00,0.00,0.26,0.00,0.26,0.0000,0.0000,0.0000,3.2806,0.0000,3.2806,12.4639
"70840","728861",ЧУБРА,ČUBRA,НЕГОТИН,NEGOTIN,0.00,0.00,0.01,0.00,0.07,0.08,0.0000,0.0000,0.2769,0.0000,2.2584,2.5353,32.1670
"70840","728560",ЈАБУКОВАЦ,JABUKOVAC,НЕГОТИН,NEGOTIN,0.00,0.00,0.00,0.00,0.10,0.10,0.0000,0.0000,0.0000,0.0000,9.8845,9.8845,97.2551
"70882","731072",БАСТАВ,BASTAV,ОСЕЧИНА,OSEČINA,0.00,0.00,0.00,0.34,0.00,0.34,0.0000,0.0000,0.0000,4.4346,0.0000,4.4346,12.8887
"71277","702927",ЛАПОВО (ВАРОШИЦА),LAPOVO (VAROŠICA),ЛАПОВО,LAPOVO,0.00,0.00,0.00,0.71,0.00,0.71,0.0000,0.0000,0.0000,7.0162,0.0000,7.0162,9.9504
"71153","742031",ДОЊА ШАТОРЊА,DONJA ŠATORNJA,ТОПОЛА,TOPOLA,0.00,0.00,0.00,0.34,0.13,0.47,0.0000,0.0000,0.0000,3.4996,1.3604,4.8600,10.4507
"71013","746819",МАЛИ МИРАШЕВАЦ,MALI MIRAŠEVAC,РАЧА,RAČA,0.00,0.00,0.00,0.00,0.29,0.29,0.0000,0.0000,0.0000,0.0000,0.2966,0.2966,1.0152
"70777","726672",САВКОВИЋ,SAVKOVIĆ,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0187
"71013","736791",МИРАШЕВАЦ,MIRAŠEVAC,РАЧА,RAČA,0.00,0.00,0.00,0.33,0.01,0.34,0.0000,0.0000,0.0000,4.1355,0.1422,4.2777,12.7054
"70491","714151",СТЕЊЕВАЦ,STENJEVAC,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.27,0.04,0.31,0.0000,0.0000,0.0000,4.8794,0.6215,5.5009,17.9861
"70645","718718",ГОРЊЕ ГРБИЦЕ,GORNJE GRBICE,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8377
"70840","728730",РЕЧКА,REČKA,НЕГОТИН,NEGOTIN,0.00,0.00,0.00,0.00,0.36,0.36,0.0000,0.0000,0.0000,0.0000,9.4858,9.4858,26.6482
"71013","736708",ВЕЛИКО КРЧМАРЕ,VELIKO KRČMARE,РАЧА,RAČA,0.00,0.00,0.00,0.11,0.00,0.11,0.0000,0.0000,0.0000,2.3529,0.0000,2.3529,20.6040
"71153","742210",СВЕТЛИЋ,SVETLIĆ,ТОПОЛА,TOPOLA,0.00,0.00,0.00,0.00,0.17,0.17,0.0000,0.0000,0.0000,0.0000,1.4734,1.4734,8.6971
"70777","726583",ДРЛАЧЕ,DRLAČE,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.16,0.00,0.00,0.16,0.0000,0.0000,3.0836,0.0000,0.0000,3.0836,19.8914
"70483","713414",ЗАГРАЂЕ,ZAGRAĐE,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.25,0.00,0.15,0.40,0.0000,0.0000,4.3308,0.0000,2.6236,6.9544,17.5196
"70491","714011",ЛОМНИЦА,LOMNICA,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.9080
"70386","709352",ВЕЛИКО ОРАШЈЕ,VELIKO ORAŠJE,ВЕЛИКА ПЛАНА,VELIKA PLANA,0.41,0.00,0.00,0.21,0.00,0.61,8.6762,0.0000,0.0000,4.3796,0.0000,13.0558,21.3561
"70700","723118",РУБРИБРЕЗА,RUBRIBREZA,ЛАЈКОВАЦ,LAJKOVAC,0.83,0.00,0.48,0.00,0.06,1.37,4.9103,0.0000,2.8281,0.0000,0.3306,8.0690,5.9078
"70521","714909",ОРЕОВИЦА,OREOVICA,ЖАБАРИ,ŽABARI,0.00,0.00,0.00,0.14,0.11,0.25,0.0000,0.0000,0.0000,2.8346,2.2549,5.0895,20.4369
"70777","726729",ТОРНИК,TORNIK,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6942
"71153","741990",ГОРОВИЧ,GOROVIČ,ТОПОЛА,TOPOLA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0780
"70483","713597",НАКУЧАНИ,NAKUČANI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.00,0.00,0.36,0.36,0.0000,0.0000,0.0000,0.0000,2.3828,2.3828,6.6363
"70491","713937",ДЕСПОТОВАЦ,DESPOTOVAC,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.95,0.35,1.30,0.0000,0.0000,0.0000,6.6294,2.4442,9.0736,6.9664
"71013","736783",МАЛО КРЧМАРЕ,MALO KRČMARE,РАЧА,RAČA,0.00,0.00,0.00,0.31,0.00,0.31,0.0000,0.0000,0.0000,2.8571,0.0000,2.8571,9.1487
"70831","728284",МРАТИШИЋ,MRATIŠIĆ,МИОНИЦА,MIONICA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9409
"70360","708933",РАВЊЕ,RAVNJE,ВАЉЕВО,VALJEVO,0.00,0.00,0.02,0.00,0.00,0.02,0.0000,0.0000,0.1116,0.0000,0.0000,0.1116,6.5134
"70769","726451",ШТАВИЦА,ŠTAVICA,ЉИГ,LJIG,0.00,0.00,0.30,0.00,0.00,0.30,0.0000,0.0000,3.8899,0.0000,0.0000,3.8899,13.0429
"70491","713996",ЈЕЛОВАЦ,JELOVAC,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.00,0.09,0.09,0.0000,0.0000,0.0000,0.0000,5.4914,5.4914,63.3298
"70033","701602",ТУЛЕЖ,TULEŽ,АРАНЂЕЛОВАЦ,ARANĐELOVAC,0.00,0.00,0.00,0.00,0.01,0.01,0.0000,0.0000,0.0000,0.0000,0.1915,0.1915,13.6171
"70807","727130",КАЛИШТЕ,KALIŠTE,МАЛО ЦРНИЋЕ,MALO CRNIĆE,0.00,0.00,0.00,0.41,0.00,0.41,0.0000,0.0000,0.0000,3.0903,0.0000,3.0903,7.5253
"70734","725480",КЛУПЦИ,KLUPCI,ЛОЗНИЦА,LOZNICA,0.00,0.00,0.34,0.00,0.37,0.71,0.0000,0.0000,2.4357,0.0000,2.7025,5.1382,7.2691
"70637","718408",БРДАРИЦА,BRDARICA,КОЦЕЉЕВА,KOCELJEVA,0.00,0.00,0.06,0.00,0.23,0.28,0.0000,0.0000,0.8269,0.0000,3.1846,4.0115,14.1091
"70483","713783",ЦЕРОВА,CEROVA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5564
"70327","706426",БРЕСТОВАЦ,BRESTOVAC,БОР,BOR,0.00,0.00,0.10,0.25,0.13,0.49,0.0000,0.0000,7.1245,17.5342,8.9922,33.6509,69.0555
"70491","713872",ВЕЛИКИ ПОПОВИЋ,VELIKI POPOVIĆ,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.33,0.00,0.33,0.0000,0.0000,0.0000,4.9192,0.0000,4.9192,14.9825
"70629","718289",РАДАНОВЦИ,RADANOVCI,КОСЈЕРИЋ,KOSJERIĆ,0.00,0.00,0.00,0.00,0.09,0.09,0.0000,0.0000,0.0000,0.0000,2.5669,2.5669,28.4881
"70360","708534",ДИВЧИБАРЕ,DIVČIBARE,ВАЉЕВО,VALJEVO,0.00,0.00,0.01,0.41,0.00,0.41,0.0000,0.0000,0.1559,8.7319,0.0000,8.8878,21.5530
"70491","714143",СЛАДАЈА,SLADAJA,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,0.20,0.00,0.20,0.0000,0.0000,0.0000,5.9644,0.0000,5.9644,30.3565
"70483","713678",РУДНИК,RUDNIK,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.14,0.29,0.15,0.58,0.0000,0.0000,3.3941,6.7569,3.5036,13.6546,23.3832
"70068","702552",ЗАРОЖЈЕ,ZAROŽJE,БАЈИНА БАШТА,BAJINA BAŠTA,0.00,0.00,0.00,0.22,0.00,0.22,0.0000,0.0000,0.0000,11.0494,0.0000,11.0494,49.2187
"71153","742112",КРЋЕВАЦ,KRĆEVAC,ТОПОЛА,TOPOLA,0.00,0.00,0.48,0.00,0.00,0.48,0.0000,0.0000,6.2943,0.0000,0.0000,6.2943,13.2090
"71161","742414",КАЛОВО,KALOVO,ТРГОВИШТЕ,TRGOVIŠTE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5351
"70882","731170",КОЊИЦ,KONJIC,ОСЕЧИНА,OSEČINA,0.00,0.00,0.00,0.05,0.30,0.35,0.0000,0.0000,0.0000,0.3523,2.2210,2.5733,7.3357
"70947","732940",ДРМНО,DRMNO,ПОЖАРЕВАЦ,POŽAREVAC,0.00,0.00,0.00,0.00,0.20,0.20,0.0000,0.0000,0.0000,0.0000,2.1887,2.1887,11.0431
"71269","746185",ДОБРИЋ,DOBRIĆ,ШАБАЦ,ŠABAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.7695
"70793","726923",АМАЈИЋ,AMAJIĆ,МАЛИ ЗВОРНИК,MALI ZVORNIK,0.00,0.00,0.19,0.00,0.00,0.19,0.0000,0.0000,1.0102,0.0000,0.0000,1.0102,5.2364
"70165","703966",БРАЈКОВАЦ,BRAJKOVAC,ЛАЗАРЕВАЦ,LAZAREVAC,0.00,0.00,0.00,0.00,0.28,0.28,0.0000,0.0000,0.0000,0.0000,6.9405,6.9405,25.1807
"70360","708631",ЈАЗОВИК,JAZOVIK,ВАЉЕВО,VALJEVO,0.00,0.00,0.77,0.00,0.00,0.77,0.0000,0.0000,2.9737,0.0000,0.0000,2.9737,3.8488
"70165","703940",БАРОШЕВАЦ,BAROŠEVAC,ЛАЗАРЕВАЦ,LAZAREVAC,0.00,0.00,0.00,0.00,0.97,0.97,0.0000,0.0000,0.0000,0.0000,12.4682,12.4682,12.8858
"70173","704474",ПРУЖАТОВАЦ,PRUŽATOVAC,МЛАДЕНОВАЦ,MLADENOVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0417
"70700","723100",РАТКОВАЦ,RATKOVAC,ЛАЈКОВАЦ,LAJKOVAC,0.00,0.00,0.05,0.00,0.00,0.05,0.0000,0.0000,0.2439,0.0000,0.0000,0.2439,5.2048
"70165","704059",ЖУПАЊАЦ,ŽUPANJAC,ЛАЗАРЕВАЦ,LAZAREVAC,0.27,0.00,0.43,0.03,0.00,0.73,2.2570,0.0000,3.5243,0.2430,0.0000,6.0243,8.2317
"70793","727024",САКАР,SAKAR,МАЛИ ЗВОРНИК,MALI ZVORNIK,0.00,0.00,0.69,0.00,0.00,0.69,0.0000,0.0000,4.9468,0.0000,0.0000,4.9468,7.2168
"71269","746134",ГОРЊА ВРАЊСКА,GORNJA VRANJSKA,ШАБАЦ,ŠABAC,0.00,0.00,0.00,0.03,0.29,0.31,0.0000,0.0000,0.0000,0.4413,5.1864,5.6277,17.9881
"70106","703621",БЕЛИ ПОТОК,BELI POTOK,ВОЖДОВАЦ,VOŽDOVAC,0.34,0.00,0.00,0.46,0.75,1.54,5.2349,0.0000,0.0000,7.0971,11.5694,23.9014,15.5313
"71340","733067",ОСТРОВО,OSTROVO,КОСТОЛАЦ,KOSTOLAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.7260
"71269","746339",МАОВИ,MAOVI,ШАБАЦ,ŠABAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1571
"70360","708321",БЛИЗОЊЕ,BLIZONJE,ВАЉЕВО,VALJEVO,0.00,0.00,0.53,0.00,0.00,0.53,0.0000,0.0000,4.1783,0.0000,0.0000,4.1783,7.9385
"70386","709379",ДОЊА ЛИВАДИЦА,DONJA LIVADICA,ВЕЛИКА ПЛАНА,VELIKA PLANA,0.00,0.00,0.00,0.21,0.00,0.21,0.0000,0.0000,0.0000,4.3939,0.0000,4.3939,21.1424
"70661","720470",ЛИПЕНОВИЋ,LIPENOVIĆ,КРУПАЊ,KRUPANJ,0.00,0.00,0.00,0.09,0.00,0.09,0.0000,0.0000,0.0000,0.6310,0.0000,0.6310,7.0279
"70912","731838",КЛАДУРОВО,KLADUROVO,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,0.00,0.00,0.00,0.07,0.00,0.07,0.0000,0.0000,0.0000,1.5607,0.0000,1.5607,22.5010
"70882","731129",ГОРЊЕ ЦРНИЉЕВО,GORNJE CRNILJEVO,ОСЕЧИНА,OSEČINA,0.00,0.00,0.00,0.10,0.00,0.10,0.0000,0.0000,0.0000,1.7600,0.0000,1.7600,17.6814
"70785","726907",ТОПОЛНИЦА,TOPOLNICA,МАЈДАНПЕК,MAJDANPEK,0.00,0.00,0.00,0.07,0.00,0.07,0.0000,0.0000,0.0000,3.9807,0.0000,3.9807,56.4495
"70912","731749",ВЕЛИКИ ПОПОВАЦ,VELIKI POPOVAC,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,0.00,0.00,0.00,0.02,0.36,0.38,0.0000,0.0000,0.0000,0.2265,5.5926,5.8191,15.4415
"71269","746371",МИОКУС,MIOKUS,ШАБАЦ,ŠABAC,0.00,0.00,0.45,0.00,0.00,0.45,0.0000,0.0000,2.8808,0.0000,0.0000,2.8808,6.4071
"70475","712906",ВИНЦИ,VINCI,ГОЛУБАЦ,GOLUBAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3732
"71269","746240",ЈЕВРЕМОВАЦ,JEVREMOVAC,ШАБАЦ,ŠABAC,0.00,0.00,0.00,0.39,0.00,0.39,0.0000,0.0000,0.0000,3.7368,0.0000,3.7368,9.6339
"70394","709603",КУСИЋЕ,KUSIĆE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,0.00,0.00,0.25,0.06,0.00,0.31,0.0000,0.0000,3.5627,0.8187,0.0000,4.3814,14.0439
"70394","709590",КУРЈАЧЕ,KURJAČE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.7749
"70661","720569",ЦЕРОВА,CEROVA,КРУПАЊ,KRUPANJ,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6794
"70912","732028",ТРНОВЧЕ,TRNOVČE,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,0.00,0.00,0.00,0.26,0.00,0.26,0.0000,0.0000,0.0000,2.7739,0.0000,2.7739,10.8468
"70661","720496",ПЛАНИНА,PLANINA,КРУПАЊ,KRUPANJ,0.00,0.00,0.00,0.00,0.08,0.08,0.0000,0.0000,0.0000,0.0000,1.5411,1.5411,18.8434
"70882","731226",ОСТРУЖАЊ,OSTRUŽANJ,ОСЕЧИНА,OSEČINA,0.00,0.00,0.00,0.00,0.38,0.38,0.0000,0.0000,0.0000,0.0000,5.2001,5.2001,13.7643
"71102","740586",БАЧИНАЦ,BAČINAC,СМЕДЕРЕВСКА ПАЛАНКА,SMEDEREVSKA PALANKA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0892
"70238","705101",СОПОТ,SOPOT,СОПОТ,SOPOT,0.00,0.00,0.00,2.25,0.00,2.25,0.0000,0.0000,0.0000,2.7566,0.0000,2.7566,1.2260
"71161","742368",ДОЊИ КОЗЈИ ДОЛ,DONJI KOZJI DOL,ТРГОВИШТЕ,TRGOVIŠTE,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0212,0.0212,15.2139
"70092","703516",БЕЉИНА,BELJINA,БАРАЈЕВО,BARAJEVO,0.00,0.00,0.00,0.37,0.00,0.37,0.0000,0.0000,0.0000,3.7368,0.0000,3.7368,10.1072
"71218","744557",ВРЕЛО,VRELO,УБ,UB,0.00,0.00,0.00,0.17,0.00,0.17,0.0000,0.0000,0.0000,4.1369,0.0000,4.1369,24.3913
"70777","726664",РУЈЕВАЦ,RUJEVAC,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.00,0.36,0.01,0.37,0.0000,0.0000,0.0000,6.8702,0.2561,7.1263,19.0281
"70912","731897",МАЛО ЛАОЛЕ,MALO LAOLE,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,0.00,0.00,0.00,0.64,0.00,0.64,0.0000,0.0000,0.0000,4.8846,0.0000,4.8846,7.6403
"71153","741914",БЕЛОСАВЦИ,BELOSAVCI,ТОПОЛА,TOPOLA,0.00,0.00,0.32,0.00,0.00,0.32,0.0000,0.0000,4.8829,0.0000,0.0000,4.8829,15.3010
"70661","720348",БОГОШТИЦА,BOGOŠTICA,КРУПАЊ,KRUPANJ,0.00,0.00,0.00,0.00,0.05,0.05,0.0000,0.0000,0.0000,0.0000,0.6334,0.6334,11.6268
"70912","731803",ЖДРЕЛО,ŽDRELO,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,0.00,0.00,0.00,0.23,0.01,0.24,0.0000,0.0000,0.0000,6.5673,0.3951,6.9624,28.9247
"71153","742104",КЛОКА,KLOKA,ТОПОЛА,TOPOLA,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0036,0.0000,0.0036,24.6748
"70165","704105",ЛЕСКОВАЦ,LESKOVAC,ЛАЗАРЕВАЦ,LAZAREVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8080
"70734","725196",БАЊА КОВИЉАЧА,BANJA KOVILJAČA,ЛОЗНИЦА,LOZNICA,0.00,0.00,0.39,0.00,0.88,1.27,0.0000,0.0000,5.1194,0.0000,11.6909,16.8103,13.2628
"70165","704156",ПЕТКА,PETKA,ЛАЗАРЕВАЦ,LAZAREVAC,0.00,0.00,0.24,0.00,0.25,0.49,0.0000,0.0000,1.8012,0.0000,1.9066,3.7078,7.5548
"70785","726834",КЛОКОЧЕВАЦ,KLOKOČEVAC,МАЈДАНПЕК,MAJDANPEK,0.00,0.00,0.10,0.08,0.00,0.17,0.0000,0.0000,5.8960,4.5761,0.0000,10.4721,59.9123
"70360","708305",БЕЛОШЕВАЦ,BELOŠEVAC,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4800
"70521","714925",ПОРОДИН,PORODIN,ЖАБАРИ,ŽABARI,0.00,0.00,0.00,0.14,0.00,0.14,0.0000,0.0000,0.0000,5.5686,0.0000,5.5686,40.8249
"71102","740616",ВОДИЦЕ,VODICE,СМЕДЕРЕВСКА ПАЛАНКА,SMEDEREVSKA PALANKA,0.00,0.00,0.00,0.10,0.00,0.09,0.0000,0.0000,0.0000,1.2251,0.0000,1.2251,12.8972
"70360","709026",СТАПАР,STAPAR,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7439
"70165","704270",ЧИБУТКОВИЦА,ČIBUTKOVICA,ЛАЗАРЕВАЦ,LAZAREVAC,0.06,0.00,0.23,0.00,0.38,0.68,1.2334,0.0000,4.6128,0.0000,7.5864,13.4326,19.8409
"70386","709344",ВЕЛИКА ПЛАНА,VELIKA PLANA,ВЕЛИКА ПЛАНА,VELIKA PLANA,0.19,0.00,0.00,0.37,0.06,0.63,9.0582,0.0000,0.0000,17.5734,2.9762,29.6078,47.3552
"70700","723088",ПРИДВОРИЦА,PRIDVORICA,ЛАЈКОВАЦ,LAJKOVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6378
"70866","729663",АМЗИЋИ,AMZIĆI,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8104
"70572","716553",ВЕЛИКА КАМЕНИЦА,VELIKA KAMENICA,КЛАДОВО,KLADOVO,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.8570
"70572","716707",ПОДВРШКА,PODVRŠKA,КЛАДОВО,KLADOVO,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1941
"70734","725498",КОЗЈАК,KOZJAK,ЛОЗНИЦА,LOZNICA,0.00,0.00,0.00,0.30,0.00,0.29,0.0000,0.0000,0.0000,2.3900,0.0000,2.3900,8.1148
"70831","728292",НАНОМИР,NANOMIR,МИОНИЦА,MIONICA,0.00,0.00,0.00,0.26,0.00,0.26,0.0000,0.0000,0.0000,0.6506,0.0000,0.6506,2.4885
"70769","726273",ЖИВКОВЦИ,ŽIVKOVCI,ЉИГ,LJIG,0.00,0.00,0.00,0.13,0.32,0.45,0.0000,0.0000,0.0000,2.3640,5.8894,8.2534,18.2001
"70840","728535",ДУПЉАНЕ,DUPLJANE,НЕГОТИН,NEGOTIN,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0101,0.0101,19.2214
"70912","731854",КРВИЈЕ,KRVIJE,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,0.00,0.00,0.00,0.00,0.30,0.30,0.0000,0.0000,0.0000,0.0000,3.3156,3.3156,10.9927
