MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,TT_car_min,Acc_Name,Decl/Grow,Acc_Key
"70840","728616",МАЛА КАМЕНИЦА,MALA KAMENICA,НЕГОТИН,NEGOTIN,16.80,Accessible areas with population decline,Population decline,"2"
"70661","720453",КРУПАЊ,KRUPANJ,КРУПАЊ,KRUPANJ,0.00,Municipality centre,Population decline,"5"
"70360","708666",ЈОШЕВА,JOŠEVA,ВАЉЕВО,VALJEVO,27.54,Inaccessible areas with population decline,Population decline,"4"
"70084","703192",КЛЕЊЕ,KLENJE,БЕЛА ПАЛАНКА,BELA PALANKA,5.46,Accessible areas with population decline,Population decline,"2"
"70998","736171",ПОТОЧИЋ,POTOČIĆ,ПРОКУПЉЕ,PROKUPLJE,8.53,Accessible areas with population decline,Population decline,"2"
"80128","801054",ВЛАЈКОВАЦ,VLAJKOVAC,ВРШАЦ,VRŠAC,17.00,Accessible areas with population decline,Population decline,"2"
"80039","800104",ДОБРИЦА,DOBRICA,АЛИБУНАР,ALIBUNAR,18.00,Accessible areas with population decline,Population decline,"2"
"70289","705721",МЕТКОВИЋ,METKOVIĆ,БОГАТИЋ,BOGATIĆ,6.27,Accessible areas with population decline,Population decline,"2"
"80403","804304",ЧАЛМА,ČALMA,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,19.00,Accessible areas with population decline,Population decline,"2"
"80179","801798",НОВИ КАРЛОВЦИ,NOVI KARLOVCI,ИНЂИЈА,INĐIJA,14.00,Accessible areas with population decline,Population decline,"2"
"80055","800236",БАЧ,BAČ,БАЧ,BAČ,0.00,Municipality centre,Population decline,"5"
"80489","804860",ОСТОЈИЋЕВО,OSTOJIĆEVO,ЧОКА,ČOKA,16.00,Accessible areas with population decline,Population decline,"2"
"80462","805114",КОСАНЧИЋ,KOSANČIĆ,ВРБАС,VRBAS,30.00,Inaccessible areas with population decline,Population decline,"4"
"80438","804541",КЕЛЕБИЈА,KELEBIJA,СУБОТИЦА,SUBOTICA,18.00,Accessible areas with population decline,Population decline,"2"
"80438","804614",СУБОТИЦА,SUBOTICA,СУБОТИЦА,SUBOTICA,0.00,Municipality centre,Population decline,"5"
"70645","718777",ДИВОСТИН,DIVOSTIN,КРАГУЈЕВАЦ,KRAGUJEVAC,10.16,Accessible areas with population growth,Population growth,"1"
"70815","727709",СТУБЛА,STUBLA,МЕДВЕЂА,MEDVEĐA,26.11,Inaccessible areas with population decline,Population decline,"4"
"71226","745014",ДОБРО ПОЉЕ,DOBRO POLJE,ЦРНА ТРАВА,CRNA TRAVA,10.63,Accessible areas with population decline,Population decline,"2"
"70718","723576",ШИЛОВО,ŠILOVO,ЛЕБАНЕ,LEBANE,6.32,Accessible areas with population decline,Population decline,"2"
"70467","712612",ДОЊИ БАРБЕШ,DONJI BARBEŠ,ГАЏИН ХАН,GADŽIN HAN,13.01,Accessible areas with population decline,Population decline,"2"
"70998","735485",ВИДОВАЧА,VIDOVAČA,ПРОКУПЉЕ,PROKUPLJE,14.50,Accessible areas with population decline,Population decline,"2"
"70467","712841",ЧАГРОВАЦ,ČAGROVAC,ГАЏИН ХАН,GADŽIN HAN,10.93,Accessible areas with population decline,Population decline,"2"
"70343","707104",ВИТОШЕ,VITOŠE,БРУС,BRUS,39.38,Inaccessible areas with population decline,Population decline,"4"
"71072","739740",КРАЈИНОВИЋЕ,KRAJINOVIĆE,СЈЕНИЦА,SJENICA,26.88,Inaccessible areas with population decline,Population decline,"4"
"71072","739944",РАСНО,RASNO,СЈЕНИЦА,SJENICA,39.83,Inaccessible areas with population decline,Population decline,"4"
"71200","744344",БИГРЕНИЦА,BIGRENICA,ЋУПРИЈА,ĆUPRIJA,24.41,Inaccessible areas with population decline,Population decline,"4"
"70955","733539",РУПЕЉЕВО,RUPELJEVO,ПОЖЕГА,POŽEGA,8.50,Accessible areas with population decline,Population decline,"2"
"70718","723380",МАЛО ВОЈЛОВЦЕ,MALO VOJLOVCE,ЛЕБАНЕ,LEBANE,17.05,Accessible areas with population decline,Population decline,"2"
"70971","734071",ЗАБРЂЕ,ZABRĐE,ПРИБОЈ,PRIBOJ,27.67,Inaccessible areas with population decline,Population decline,"4"
"70424","710920",КОЗИЛО,KOZILO,ВЛАСОТИНЦЕ,VLASOTINCE,24.59,Inaccessible areas with population decline,Population decline,"4"
"70815","727342",ГОРЊИ БУЧУМЕТ,GORNJI BUČUMET,МЕДВЕЂА,MEDVEĐA,33.17,Inaccessible areas with population decline,Population decline,"4"
"70777","726753",ЦРНЧА,CRNČA,ЉУБОВИЈА,LJUBOVIJA,97.52,Inaccessible areas with population decline,Population decline,"4"
"71269","746495",ПРЊАВОР,PRNJAVOR,ШАБАЦ,ŠABAC,39.34,Inaccessible areas with population decline,Population decline,"4"
"71072","740187",ЦРВСКО,CRVSKO,СЈЕНИЦА,SJENICA,59.19,Inaccessible areas with population decline,Population decline,"4"
"80462","804762",ЗМАЈЕВО,ZMAJEVO,ВРБАС,VRBAS,17.00,Accessible areas with population decline,Population decline,"2"
"80195","802093",ТРЕШЊЕВАЦ,TREŠNJEVAC,КАЊИЖА,KANJIŽA,14.00,Accessible areas with population decline,Population decline,"2"
"80217","802298",УЗДИН,UZDIN,КОВАЧИЦА,KOVAČICA,14.00,Accessible areas with population decline,Population decline,"2"
"80519","802867",СРЕМСКА КАМЕНИЦА,SREMSKA KAMENICA,НОВИ САД,NOVI SAD,9.00,Accessible areas with population growth,Population growth,"1"
"80284","802778",ВЕТЕРНИК,VETERNIK,НОВИ САД,NOVI SAD,13.00,Accessible areas with population growth,Population growth,"1"
"80373","803723",БАНАТСКА ДУБИЦА,BANATSKA DUBICA,СЕЧАЊ,SEČANJ,19.00,Accessible areas with population decline,Population decline,"2"
"80349","803359",ВЕЛИКА ГРЕДА,VELIKA GREDA,ПЛАНДИШТЕ,PLANDIŠTE,12.00,Accessible areas with population decline,Population decline,"2"
"80454","804738",ТИТЕЛ,TITEL,ТИТЕЛ,TITEL,0.00,Municipality centre,Population decline,"5"
"80128","801186",МАРКОВАЦ,MARKOVAC,ВРШАЦ,VRŠAC,24.00,Inaccessible areas with population decline,Population decline,"4"
"70572","716634",ЉУБИЧЕВАЦ,LJUBIČEVAC,КЛАДОВО,KLADOVO,21.06,Accessible areas with population decline,Population decline,"2"
"70572","716537",ВЕЛЕСНИЦА,VELESNICA,КЛАДОВО,KLADOVO,14.75,Accessible areas with population decline,Population decline,"2"
"70971","734306",СТРМАЦ,STRMAC,ПРИБОЈ,PRIBOJ,27.67,Inaccessible areas with population decline,Population decline,"4"
"70815","727652",СИЈАРИНСКА БАЊА,SIJARINSKA BANJA,МЕДВЕЂА,MEDVEĐA,18.32,Accessible areas with population decline,Population decline,"2"
"80276","802638",БАНАТСКО АРАНЂЕЛОВО,BANATSKO ARANĐELOVO,НОВИ КНЕЖЕВАЦ,NOVI KNEŽEVAC,35.00,Inaccessible areas with population decline,Population decline,"4"
"70017","700037",БЗЕНИЦЕ,BZENICE,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,24.15,Inaccessible areas with population decline,Population decline,"4"
"70564","716227",КОМАДИНЕ,KOMADINE,ИВАЊИЦА,IVANJICA,19.71,Accessible areas with population decline,Population decline,"2"
"70505","714542",ПОГАНОВО,POGANOVO,ДИМИТРОВГРАД,DIMITROVGRAD,33.07,Inaccessible areas with population decline,Population decline,"4"
"71188","743704",ЈЕЛИЋЕ,JELIĆE,ТУТИН,TUTIN,24.85,Inaccessible areas with population growth,Population growth,"3"
"71188","744123",ТУТИН,TUTIN,ТУТИН,TUTIN,0.00,Municipality centre,Population growth,"5"
"70262","705292",ГОРЊЕ СВАРЧЕ,GORNJE SVARČE,БЛАЦЕ,BLACE,17.07,Accessible areas with population decline,Population decline,"2"
"71021","737135",ЈОШАНИЧКА БАЊА,JOŠANIČKA BANJA,РАШКА,RAŠKA,34.04,Inaccessible areas with population decline,Population decline,"4"
"71315","729337",МЕЗГРАЈА,MEZGRAJA,ЦРВЕНИ КРСТ,CRVENI KRST,21.71,Inaccessible areas with population growth,Population growth,"3"
"70726","723711",БРАТМИЛОВЦЕ,BRATMILOVCE,ЛЕСКОВАЦ,LESKOVAC,6.12,Accessible areas with population decline,Population decline,"2"
"71188","743321",БУЈКОВИЋЕ,BUJKOVIĆE,ТУТИН,TUTIN,8.83,Accessible areas with population growth,Population growth,"1"
"71188","743763",ЛИПИЦА,LIPICA,ТУТИН,TUTIN,9.13,Accessible areas with population growth,Population growth,"1"
"70424","710695",БОРИН ДО,BORIN DO,ВЛАСОТИНЦЕ,VLASOTINCE,,No permanent inhabitants,No permanent inhabitants,"6"
"70424","710865",ДОЊИ ДЕЈАН,DONJI DEJAN,ВЛАСОТИНЦЕ,VLASOTINCE,9.39,Accessible areas with population decline,Population decline,"2"
"70980","735205",ЦРКВЕНИ ТОЦИ,CRKVENI TOCI,ПРИЈЕПОЉЕ,PRIJEPOLJE,37.90,Inaccessible areas with population decline,Population decline,"4"
"71064","739057",ПОПШИЦА,POPŠICA,СВРЉИГ,SVRLJIG,23.73,Inaccessible areas with population decline,Population decline,"4"
"70670","720852",ГРЕВЦИ,GREVCI,КРУШЕВАЦ,KRUŠEVAC,29.83,Inaccessible areas with population growth,Population growth,"3"
"70866","729981",ШТИТКОВО,ŠTITKOVO,НОВА ВАРОШ,NOVA VAROŠ,50.56,Inaccessible areas with population decline,Population decline,"4"
"70670","720917",ДОЉАНЕ,DOLJANE,КРУШЕВАЦ,KRUŠEVAC,25.03,Inaccessible areas with population growth,Population growth,"3"
"70025","701033",КАТУН,KATUN,АЛЕКСИНАЦ,ALEKSINAC,12.02,Accessible areas with population decline,Population decline,"2"
"70602","717231",БЕРЧИНОВАЦ,BERČINOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,10.63,Accessible areas with population decline,Population decline,"2"
"70980","734705",ИЗБИЧАЊ,IZBIČANJ,ПРИЈЕПОЉЕ,PRIJEPOLJE,7.96,Accessible areas with population decline,Population decline,"2"
"70602","717622",КАЛНА,KALNA,КЊАЖЕВАЦ,KNJAŽEVAC,29.83,Inaccessible areas with population decline,Population decline,"4"
"70742","726044",ЛУЧАНИ (ВАРОШИЦА),LUČANI (VAROŠICA),ЛУЧАНИ,LUČANI,0.00,Municipality centre,Population decline,"5"
"71242","745731",КУЛИНОВЦИ,KULINOVCI,ЧАЧАК,ČAČAK,9.75,Accessible areas with population growth,Population growth,"1"
"70670","721441",РЛИЦА,RLICA,КРУШЕВАЦ,KRUŠEVAC,49.96,Inaccessible areas with population growth,Population growth,"3"
"71242","745448",БАЛУГА (ТРНАВСКА),BALUGA (TRNAVSKA),ЧАЧАК,ČAČAK,12.92,Accessible areas with population growth,Population growth,"1"
"70904","731374",ДАВИДОВАЦ,DAVIDOVAC,ПАРАЋИН,PARAĆIN,10.09,Accessible areas with population decline,Population decline,"2"
"70645","719153",ПРЕКОПЕЧА,PREKOPEČA,КРАГУЈЕВАЦ,KRAGUJEVAC,15.22,Accessible areas with population growth,Population growth,"1"
"70483","713210",БРУСНИЦА,BRUSNICA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,6.64,Accessible areas with population decline,Population decline,"2"
"70505","714615",СЛИВНИЦА,SLIVNICA,ДИМИТРОВГРАД,DIMITROVGRAD,8.97,Accessible areas with population decline,Population decline,"2"
"70815","727369",ГОРЊИ ГАЈТАН,GORNJI GAJTAN,МЕДВЕЂА,MEDVEĐA,22.67,Inaccessible areas with population decline,Population decline,"4"
"70050","702099",ДУЧЕВАЦ,DUČEVAC,БАБУШНИЦА,BABUŠNICA,12.25,Accessible areas with population decline,Population decline,"2"
"70939","732796",ЦЕРЕВ ДЕЛ,CEREV DEL,ПИРОТ,PIROT,51.30,Inaccessible areas with population decline,Population decline,"4"
"70505","714429",ЖЕЉУША,ŽELJUŠA,ДИМИТРОВГРАД,DIMITROVGRAD,5.42,Accessible areas with population decline,Population decline,"2"
"70050","702170",КИЈЕВАЦ,KIJEVAC,БАБУШНИЦА,BABUŠNICA,21.82,Inaccessible areas with population decline,Population decline,"4"
"70424","710822",ДОЊА ЛОМНИЦА,DONJA LOMNICA,ВЛАСОТИНЦЕ,VLASOTINCE,10.40,Accessible areas with population decline,Population decline,"2"
"70874","730319",ДРАГОЧЕВО,DRAGOČEVO,НОВИ ПАЗАР,NOVI PAZAR,37.98,Inaccessible areas with population growth,Population growth,"3"
"70297","706124",САВИНАЦ,SAVINAC,БОЈНИК,BOJNIK,9.90,Accessible areas with population decline,Population decline,"2"
"71188","744093",СТРУМЦЕ,STRUMCE,ТУТИН,TUTIN,27.76,Inaccessible areas with population growth,Population growth,"3"
"71170","742732",ГОРЊА ЦРНИШАВА,GORNJA CRNIŠAVA,ТРСТЕНИК,TRSTENIK,21.31,Inaccessible areas with population decline,Population decline,"4"
"70670","721387",ПЕПЕЉЕВАЦ,PEPELJEVAC,КРУШЕВАЦ,KRUŠEVAC,8.58,Accessible areas with population growth,Population growth,"1"
"70025","701289",СРЕЗОВАЦ,SREZOVAC,АЛЕКСИНАЦ,ALEKSINAC,31.36,Inaccessible areas with population decline,Population decline,"4"
"70025","700614",АЛЕКСИНАЦ,ALEKSINAC,АЛЕКСИНАЦ,ALEKSINAC,0.00,Municipality centre,Population decline,"5"
"70564","716448",СИВЧИНА,SIVČINA,ИВАЊИЦА,IVANJICA,29.37,Inaccessible areas with population decline,Population decline,"4"
"70050","702315",РАДОСИН,RADOSIN,БАБУШНИЦА,BABUŠNICA,49.21,Inaccessible areas with population decline,Population decline,"4"
"70726","725188",ШИШИНЦЕ,ŠIŠINCE,ЛЕСКОВАЦ,LESKOVAC,12.34,Accessible areas with population decline,Population decline,"2"
"80179","801763",КРЧЕДИН,KRČEDIN,ИНЂИЈА,INĐIJA,20.00,Accessible areas with population decline,Population decline,"2"
"80462","804754",БАЧКО ДОБРО ПОЉЕ,BAČKO DOBRO POLJE,ВРБАС,VRBAS,12.00,Accessible areas with population decline,Population decline,"2"
"80306","803014",ОЏАЦИ,ODŽACI,ОЏАЦИ,ODŽACI,0.00,Municipality centre,Population decline,"5"
"80306","803006",ЛАЛИЋ,LALIĆ,ОЏАЦИ,ODŽACI,12.00,Accessible areas with population decline,Population decline,"2"
"80390","804037",НАДАЉ,NADALJ,СРБОБРАН,SRBOBRAN,16.00,Accessible areas with population decline,Population decline,"2"
"71072","739448",ГРГАЈЕ,GRGAJE,СЈЕНИЦА,SJENICA,44.66,Inaccessible areas with population decline,Population decline,"4"
"70670","721255",МАЛИ ШИЉЕГОВАЦ,MALI ŠILJEGOVAC,КРУШЕВАЦ,KRUŠEVAC,17.63,Accessible areas with population growth,Population growth,"1"
"70025","701351",ЋИЋИНА,ĆIĆINA,АЛЕКСИНАЦ,ALEKSINAC,14.28,Accessible areas with population decline,Population decline,"2"
"70971","734209",МИЛИЈЕШ,MILIJEŠ,ПРИБОЈ,PRIBOJ,8.02,Accessible areas with population decline,Population decline,"2"
"70602","718068",ШТИТАРАЦ,ŠTITARAC,КЊАЖЕВАЦ,KNJAŽEVAC,8.49,Accessible areas with population decline,Population decline,"2"
"70017","700266",ДОЊИ СТУПАЊ,DONJI STUPANJ,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,20.96,Accessible areas with population decline,Population decline,"2"
"80438","804550",ЉУТОВО,LJUTOVO,СУБОТИЦА,SUBOTICA,19.00,Accessible areas with population decline,Population decline,"2"
"80276","802662",МАЈДАН,MAJDAN,НОВИ КНЕЖЕВАЦ,NOVI KNEŽEVAC,32.00,Inaccessible areas with population decline,Population decline,"4"
"70874","730149",ВОЈКОВИЋЕ,VOJKOVIĆE,НОВИ ПАЗАР,NOVI PAZAR,28.23,Inaccessible areas with population growth,Population growth,"3"
"70050","702374",СТОЛ,STOL,БАБУШНИЦА,BABUŠNICA,13.71,Accessible areas with population decline,Population decline,"2"
"70874","730424",КАШАЉ,KAŠALJ,НОВИ ПАЗАР,NOVI PAZAR,20.27,Accessible areas with population growth,Population growth,"1"
"70050","702021",ГОРЧИНЦЕ,GORČINCE,БАБУШНИЦА,BABUŠNICA,4.30,Accessible areas with population decline,Population decline,"2"
"71170","743194",ЧАИРИ,ČAIRI,ТРСТЕНИК,TRSTENIK,48.60,Inaccessible areas with population decline,Population decline,"4"
"70670","720909",ДОБРОМИР,DOBROMIR,КРУШЕВАЦ,KRUŠEVAC,10.57,Accessible areas with population growth,Population growth,"1"
"70602","717258",БУЛИНОВАЦ,BULINOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,12.63,Accessible areas with population decline,Population decline,"2"
"70777","726656",ПОСТЕЊЕ,POSTENJE,ЉУБОВИЈА,LJUBOVIJA,76.81,Inaccessible areas with population decline,Population decline,"4"
"70726","724530",КУТЛЕШ,KUTLEŠ,ЛЕСКОВАЦ,LESKOVAC,23.03,Inaccessible areas with population decline,Population decline,"4"
"70874","730343",ЗАБРЂЕ,ZABRĐE,НОВИ ПАЗАР,NOVI PAZAR,14.05,Accessible areas with population growth,Population growth,"1"
"70602","717673",КРЕНТА,KRENTA,КЊАЖЕВАЦ,KNJAŽEVAC,26.87,Inaccessible areas with population decline,Population decline,"4"
"70645","718734",ГОРЊЕ КОМАРИЦЕ,GORNJE KOMARICE,КРАГУЈЕВАЦ,KRAGUJEVAC,23.98,Inaccessible areas with population growth,Population growth,"3"
"71048","738026",ГОРЊИ РАЧНИК,GORNJI RAČNIK,ЈАГОДИНА,JAGODINA,22.57,Inaccessible areas with population growth,Population growth,"3"
"70688","721921",ДОЊЕ ТОЧАНЕ,DONJE TOČANE,КУРШУМЛИЈА,KURŠUMLIJA,17.79,Accessible areas with population decline,Population decline,"2"
"70874","730807",ПУСТОВЛАХ,PUSTOVLAH,НОВИ ПАЗАР,NOVI PAZAR,34.92,Inaccessible areas with population growth,Population growth,"3"
"70548","715395",ЛУКОМИР,LUKOMIR,ЖИТОРАЂА,ŽITORAĐA,4.66,Accessible areas with population decline,Population decline,"2"
"70998","735566",ГОРЊА КОЊУША,GORNJA KONJUŠA,ПРОКУПЉЕ,PROKUPLJE,27.10,Inaccessible areas with population decline,Population decline,"4"
"71242","745642",ЗАБЛАЋЕ,ZABLAĆE,ЧАЧАК,ČAČAK,15.98,Accessible areas with population growth,Population growth,"1"
"70742","726036",ЛИСИЦЕ,LISICE,ЛУЧАНИ,LUČANI,13.62,Accessible areas with population decline,Population decline,"2"
"71030","737658",КАВАДАР,KAVADAR,РЕКОВАЦ,REKOVAC,6.96,Accessible areas with population decline,Population decline,"2"
"71048","738123",ИВКОВАЧКИ ПРЊАВОР,IVKOVAČKI PRNJAVOR,ЈАГОДИНА,JAGODINA,19.06,Accessible areas with population growth,Population growth,"1"
"70904","731382",ДОЊА МУТНИЦА,DONJA MUTNICA,ПАРАЋИН,PARAĆIN,18.30,Accessible areas with population decline,Population decline,"2"
"70688","722308",НЕВАДА,NEVADA,КУРШУМЛИЈА,KURŠUMLIJA,31.66,Inaccessible areas with population decline,Population decline,"4"
